Channel,Date,DCM Campaign Name,Market,GEP,KPI,Site,Ad Type,DCM Placement ID,Placement Name,Publisher Impressions,Publisher Clicks,Net Media Cost,Currency,Lead Form Ad Leads
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,6,,0.03,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,5,,0.05,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359935,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,8,,0.04,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7,,0.05,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,32,,0.27,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359941,Facebook»ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,39,3,0.31,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,6888,110,45.47,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7004,114,45.61,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7214,117,45.08,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7333,130,45.64,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7731,113,42.06,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7328,123,42.17,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360001,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,7181,145,43.96,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496140,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Hybrid»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0.01,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359995,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,4,,0.03,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496137,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,3,,0.02,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0.02,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360007,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,1,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226496143,Facebook»ITPros-Azure Direct-Sponsored Post_Trial-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»RT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,2525,40,16.1,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360016,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - hybrid»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,9360,147,60.7,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,6,,0.01,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360010,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Migration»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,22,1,0.23,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,250,6,1.78,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226360022,Facebook»ITPros-Azure Direct-Sponsored Post-Video Ad-Free Account IT Pro - Secure»1x1»30s»SOC»ALL»CPC»AUT»D»UNK»SS»NA»Trials_ID,923,19,6.64,EUR,
Social,09/09/2018,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,JP,AZP,Trial,Facebook,Canvas Ad,223297413,Facebook»AZP-Canvas-Look a Like-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,2507,10,2170,JPY,
Social,09/09/2018,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,JP,AZP,Trial,Facebook,Canvas Ad,223298805,Facebook»AZP-Canvas-Interest&Role-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,7306,57,9290,JPY,
